243, 2458652.95843750, -0.38923902
243, 2458655.93912040, -0.32151773
243, 2458662.96690970, 0.03381220
243, 2458665.95628470, 0.15642494
243, 2458668.87064810, -0.30124082
243, 2458688.91825230, 0.40773475
243, 2458691.91857640, 0.17386380
243, 2458694.89701390, 0.35035606
243, 2458694.89746530, 0.36218292
243, 2458697.89715280, 0.33018523
243, 2458697.91418980, -0.04796615
243, 2458708.00283560, -0.09957760
243, 2458714.89748840, 0.07037615
243, 2458717.83065970, -0.28918481
243, 2458736.87096060, -0.02454813
243, 2458744.86002310, -0.29132086
243, 2458750.77702550, 0.10122239
243, 2458767.68990740, 0.49593361
243, 2458768.69053240, -0.35749562
243, 2458771.75366900, 0.21537128
243, 2458771.76736110, -0.12460850
243, 2458774.69155090, -0.34770569
243, 2458777.69000000, -0.35372968
243, 2458829.56892360, 0.30796395
243, 2458833.57123840, -0.38952730
243, 2458837.58687500, 0.33847763
243, 2458847.57753470, -0.26849849
243, 2458851.58104170, 0.21303012
243, 2458860.62991900, 0.04922539
